BoroCT2010,boro,center_x,center_y
3079400,3079400,-73.95528662127322,40.648605231783144
5018901,5018901,-74.14000392737276,40.61208732100462
3003600,3003600,-74.03089773665972,40.63468633027016
3006800,3006800,-74.02623032176427,40.63517483916304
4144700,4144700,-73.77241530770391,40.756880206141325
4005700,4005700,-73.9256726309107,40.756954406535925
4005900,4005900,-73.9239253990713,40.759700355723666
3016600,3016600,-74.0162627973527,40.61870283048248
4054800,4054800,-73.75127934067409,40.723203140676
4047300,4047300,-73.87603605224237,40.73728370576969
2030000,2030000,-73.83124408964699,40.85221023082295
1023501,1023501,-73.94183823022,40.828991335948146
4015500,4015500,-73.91759666214827,40.76003486047929
4015700,4015700,-73.92192529724419,40.755015077797054
4015900,4015900,-73.91834232009018,40.755786608784064
2041100,2041100,-73.8871394370301,40.875578104895354
3119800,3119800,-73.8943982217481,40.67631530456304
2018301,2018301,-73.92082057674843,40.82863353060761
2019500,2019500,-73.92252751186324,40.830477969571554
1019100,1019100,-73.97018028580388,40.800632830094486
3051900,3051900,-73.95515751669954,40.71571538006282
1010601,1010601,-73.96159890147692,40.75737698050472
3026100,3026100,-73.94571465134028,40.69239885098988
5017008,5017008,-74.17974609670266,40.55590400972875
2030200,2030200,-73.82208852066458,40.86377462202193
3110400,3110400,-73.88877076132036,40.65741450522869
3110600,3110600,-73.88429813918657,40.657314346615046
1016600,1016600,-73.94838416398468,40.78936960157375
5004700,5004700,-74.09474418493286,40.61424589088122
5014700,5014700,-74.11641966359686,40.61926286217448
5016901,5016901,-74.1094625835146,40.61246002475898
1004500,1004500,-73.99939082189752,40.72057033094675
5013204,5013204,-74.1302378184556,40.55942103536575
3013500,3013500,-73.98331379126478,40.672811860380705
5015100,5015100,-74.12759074400397,40.61952730118607
3014000,3014000,-74.01966789506294,40.62077374396603
3036700,3036700,-73.9046532054033,40.67752146129164
3040500,3040500,-73.90518790366515,40.681597168657156
1009500,1009500,-73.99335776417074,40.74723662259051
1009100,1009100,-73.99519668173157,40.74471845168418
1005800,1005800,-73.99051619916096,40.74315158817677
1006300,1006300,-73.99686078444901,40.734421701874396
3051100,3051100,-73.94857899730292,40.7075595457105
5012805,5012805,-74.11764179938508,40.55465408695632
1013300,1013300,-73.98803494013899,40.764738043618586
1012700,1012700,-73.98985565698422,40.76223812738105
1012100,1012100,-73.99169939826142,40.7597098418451
1012900,1012900,-73.99704492112805,40.7635935061686
1008100,1008100,-73.99877136798696,40.73980540660411
1005400,1005400,-73.99367731397774,40.738812217066055
1008700,1008700,-73.99699518572223,40.74224383685717
3016900,3016900,-73.98128775312982,40.65929177733977
3017100,3017100,-73.9768525401877,40.65696760719973
2045102,2045102,-73.86417044254253,40.90042345396984
2041400,2041400,-73.85412554517029,40.903720661166396
4056800,4056800,-73.73357448110204,40.71555998050225
4059200,4059200,-73.72972334133561,40.70124004191592
4062200,4062200,-73.72887939298572,40.69194805758389
2018302,2018302,-73.91875219456897,40.8279123677947
1014401,1014401,-73.94755187713938,40.77524885060425
1015801,1015801,-73.95210350163487,40.78427803829425
1015802,1015802,-73.95047461113289,40.78652271634408
1022600,1022600,-73.94481139050362,40.81343511286937
3080800,3080800,-73.93948718651677,40.657303090297745
3081600,3081600,-73.94420558120778,40.65352975423123
3102200,3102200,-73.89001063962215,40.636441267125434
1005501,1005501,-73.99708180818402,40.7276726103047
1020800,1020800,-73.94200773812858,40.8096485603633
2037400,2037400,-73.86667098634639,40.87453807933707
2038000,2038000,-73.8624964032279,40.87809707479736
2007700,2007700,-73.90442245393764,40.81973420075407
2007500,2007500,-73.90862347315154,40.81877607646601
2007300,2007300,-73.9093882773831,40.814674588045314
2007900,2007900,-73.90486728012878,40.8157902974193
4013200,4013200,-73.83438925477373,40.70129485854248
3035601,3035601,-73.96970917883539,40.580873801727066
3049100,3049100,-73.94410005686758,40.70357304367559
3061600,3061600,-73.94012503484595,40.57749165317657
3072400,3072400,-73.92705586098008,40.634105931177345
3094402,3094402,-73.92078017012275,40.635082564446044
4099802,4099802,-73.75846309065982,40.59340014732563
2037504,2037504,-73.89267276475474,40.850302934527804
2041300,2041300,-73.8851973981614,40.874099059207616
3053700,3053700,-73.95995479384038,40.700298368745415
2026100,2026100,-73.90588958612847,40.86666444291957
2026300,2026300,-73.90445690125843,40.86477720641272
2026500,2026500,-73.90024063702914,40.86621826104959
3042200,3042200,-73.96999621626648,40.60686953618472
3043800,3043800,-73.97110680849082,40.61032681004963
3105801,3105801,-73.88055863011812,40.649188766015
3150200,3150200,-73.98126909287684,40.6546326318459
2038200,2038200,-73.85473996724176,40.87731187384338
3049000,3049000,-73.97302165511539,40.638115998022464
3049400,3049400,-73.97382056496616,40.64296401903226
4007500,4007500,-73.92732993101562,40.7645435597455
4007700,4007700,-73.93173283793969,40.766732627390724
2014900,2014900,-73.90149243896452,40.83259098041633
2036100,2036100,-73.87956925117754,40.84228515643354
3055500,3055500,-73.9632865709229,40.718104313191205
4061900,4061900,-73.87693471024657,40.709827009065606
4029900,4029900,-73.89935416671509,40.763986671065204
2033202,2033202,-73.86892903568261,40.86337663533454
4045500,4045500,-73.86232530249511,40.736312576573454
4056200,4056200,-73.73319561734827,40.724638169457606
4056400,4056400,-73.73339280543493,40.7215498113906
4063000,4063000,-73.7435591280078,40.680321628354854
4030904,4030904,-73.89097269997481,40.7635227473203
4049200,4049200,-73.75844233883969,40.7229283010045
1030300,1030300,-73.91865237789848,40.86921955529383
4012200,4012200,-73.83108345544888,40.69653199309339
4014400,4014400,-73.82850805120276,40.698530354762845
4015000,4015000,-73.82115568936332,40.6934060495611
3038500,3038500,-73.92678899364338,40.68745527133302
3029900,3029900,-73.92581194910366,40.678105539323695
3037900,3037900,-73.9193654601237,40.68049886870632
3038100,3038100,-73.92542666279964,40.681047885455136
3030100,3030100,-73.91628189976721,40.677608060515716
3037100,3037100,-73.9138405570498,40.68028813994331
1018900,1018900,-73.96425117848516,40.79733061593986
4012000,4012000,-73.82867303576289,40.691534562757326
4014800,4014800,-73.82241168274807,40.6945208604378
2003100,2003100,-73.9056988047559,40.80988301623463
2008300,2008300,-73.90184052772901,40.81367618605312
2005200,2005200,-73.88247612266947,40.8256240998
4092900,4092900,-73.85145963298959,40.78718684430782
1013400,1013400,-73.95616561020772,40.77170205917434
3013100,3013100,-73.9796044319413,40.67771642758989
3014100,3014100,-73.98937804164476,40.665435929180305
3014900,3014900,-73.98517525565818,40.66242480483172
3014300,3014300,-73.99267083299492,40.66363447469889
3014500,3014500,-73.99495003515314,40.66135595323951
3014700,3014700,-73.98966569921986,40.65985299347749
1009400,1009400,-73.97774408729852,40.75522698285326
1009200,1009200,-73.97474012120675,40.75364667688231
1011401,1011401,-73.97049384125265,40.76484074610521
1012200,1012200,-73.96798405098046,40.76828117772379
4146300,4146300,-73.78106009188153,40.75947123636765
3025300,3025300,-73.95033680949926,40.69262163041558
4146700,4146700,-73.77315197201455,40.76121220821715
1019200,1019200,-73.93078289985277,40.79914393942049
3014200,3014200,-74.02247863372206,40.622501222921024
3020600,3020600,-74.01543900153554,40.62488295249593
4100801,4100801,-73.76651974810521,40.61040874081162
4002500,4002500,-73.94514962097733,40.75497987564933
4029500,4029500,-73.90672647475947,40.75600184389015
2000100,2000100,-73.88265807185557,40.791132984684445
1000100,1000100,-74.04233816298274,40.695677112687115
2024800,2024800,-73.85841106562172,40.8553382489142
3111600,3111600,-73.87568748007648,40.6638635965601
3121000,3121000,-73.87223545337368,40.670071493152115
1016800,1016800,-73.95135515312715,40.79106792509029
2011502,2011502,-73.88604007445997,40.819685551272094
2012300,2012300,-73.88741254470854,40.82857774055889
3044800,3044800,-73.97326078386664,40.61811355581781
3045000,3045000,-73.97285909738676,40.621702231880285
3107000,3107000,-73.86906438167767,40.64912577657142
3107800,3107800,-73.87595517158215,40.65884493163016
3080200,3080200,-73.9534408700014,40.65763977600968
3038300,3038300,-73.92620567329129,40.684524473271
3054600,3054600,-73.95312310704405,40.61314286499983
3075800,3075800,-73.95196189926028,40.61647478487658
4115100,4115100,-73.80762993548989,40.76857172065236
4117100,4117100,-73.80571098798133,40.76325594793152
4040500,4040500,-73.86284526070342,40.74986704406234
4040700,4040700,-73.86561404386785,40.750382377018326
4040900,4040900,-73.86759221390261,40.74966310510571
1013100,1013100,-73.98235350936542,40.762345809940946
1013700,1013700,-73.98023787237321,40.76521403076377
3062800,3062800,-73.92691630535398,40.59044518700686
3066600,3066600,-73.91615258428305,40.59397651666998
4071701,4071701,-73.85995379076732,40.73123025077094
4071702,4071702,-73.86260231767555,40.73346567709115
4025500,4025500,-73.9079227936936,40.750428697936734
4025700,4025700,-73.90517559808131,40.750103432352816
4026300,4026300,-73.8970799663082,40.74566607255565
4072300,4072300,-73.84774415782204,40.716239961594
4073700,4073700,-73.84323954606938,40.71844088792849
4026500,4026500,-73.89335025711705,40.74507874047252
4029100,4029100,-73.89515162030591,40.75133135027753
4029300,4029300,-73.89941753996844,40.75192087827353
4029700,4029700,-73.9030372860755,40.75866558369718
4030902,4030902,-73.89618882585061,40.75803381971455
3050600,3050600,-73.96685844285379,40.6489784854265
4051300,4051300,-73.89751668162818,40.731898293867694
1015700,1015700,-73.97879649953701,40.77741848246008
1016500,1016500,-73.97499815391743,40.78235803651218
1017700,1017700,-73.9693887202399,40.7903080580004
1018100,1018100,-73.96774609359508,40.79255534142345
1018500,1018500,-73.96635925951705,40.794499524781905
2021602,2021602,-73.86227176348206,40.83717660803436
2021002,2021002,-73.85651039929716,40.83849208571487
2021200,2021200,-73.85892131648164,40.83612702313985
2038800,2038800,-73.85535728053681,40.879601798146446
2039000,2039000,-73.86076904483463,40.88123003608105
2038600,2038600,-73.84839830838962,40.879635339875996
1020901,1020901,-73.95500355953287,40.811557913045824
2033500,2033500,-73.90517892666816,40.89428699671738
3028300,3028300,-73.94043770162222,40.69525638325835
1004900,1004900,-74.00048027058085,40.725060532338865
1006700,1006700,-74.00412167384268,40.73045238346815
1006500,1006500,-73.99957872437535,40.72996722690168
1017000,1017000,-73.94214684688413,40.790902584810766
3037700,3037700,-73.9201875875605,40.68408829900898
3037300,3037300,-73.91521536740348,40.68394910402661
3037500,3037500,-73.92151592327703,40.68761914528355
4029400,4029400,-73.78106344066993,40.67132440269284
2022701,2022701,-73.91104594660028,40.846825207399164
2022901,2022901,-73.90718644505698,40.84613471800765
1021100,1021100,-73.96067909733372,40.8143023851253
4045800,4045800,-73.79092727500013,40.71526193179849
4046600,4046600,-73.78510024814685,40.714009364295826
1019701,1019701,-73.95939918841127,40.8053121417517
1020701,1020701,-73.95846046290629,40.80897551668029
2024501,2024501,-73.91548821486315,40.852879579477786
1021400,1021400,-73.93620481830239,40.81779537846945
1023200,1023200,-73.93953095029032,40.82101346917849
1023600,1023600,-73.93610555071164,40.82489244266436
4047500,4047500,-73.87537499311082,40.733678577801626
4068300,4068300,-73.86885285443068,40.73497008323269
1019800,1019800,-73.94236023627555,40.80429981915788
1020000,1020000,-73.94523381805175,40.8057864866284
3011900,3011900,-73.98982129790298,40.67531935979743
3007500,3007500,-73.99200505920524,40.68129115118606
4031700,4031700,-73.89326391771468,40.77042079066237
4061000,4061000,-73.74327900472447,40.69013816485505
4061200,4061200,-73.73672878221453,40.688282667666684
1016100,1016100,-73.97719318591484,40.77994938637973
2002800,2002800,-73.87821314179435,40.82159907751539
2005001,2005001,-73.87785355486747,40.82499720883198
1014500,1014500,-73.98427851521315,40.76981967193115
1014900,1014900,-73.98248669617576,40.772351413480415
3058900,3058900,-73.94120411874543,40.72895725493879
4016900,4016900,-73.91436132827965,40.74827253583653
2004600,2004600,-73.86918133298175,40.82241003164156
3034300,3034300,-73.93883790612621,40.673502812656835
3034500,3034500,-73.93369381906302,40.67322834726754
3009200,3009200,-73.99933904241631,40.64531751052701
3011200,3011200,-73.99567495091534,40.64225295723215
1008300,1008300,-74.00445202554681,40.74219881124729
3040900,3040900,-73.90460500461202,40.69106999706266
3041100,3041100,-73.90713826002025,40.68788037866894
1007700,1007700,-74.00329548923776,40.738084219557656
1007900,1007900,-74.00833248834499,40.73909211150387
2031000,2031000,-73.83605975469959,40.86123937157891
3007100,3007100,-73.98716713554,40.683313875486846
3012700,3012700,-73.98285174131875,40.681746573405064
3028600,3028600,-74.00166573761618,40.599611992664926
3029200,3029200,-73.99978994998895,40.5979537281099
4091601,4091601,-73.92021312946764,40.5561031949549
4091602,4091602,-73.89115084063751,40.561872082770186
2016000,2016000,-73.81751949509075,40.83111762124279
2027402,2027402,-73.81745668405885,40.8427772331291
1001002,1001002,-73.97692841357302,40.71731260587631
1002201,1002201,-73.98184415977192,40.7191156652329
5012200,5012200,-74.11145492136923,40.575971883987286
3050803,3050803,-73.96062261999491,40.65390824425135
3050804,3050804,-73.9635717088685,40.652836970742634
3039400,3039400,-73.96506810474213,40.5984911030095
3041402,3041402,-73.9679384721323,40.60242251402866
3041600,3041600,-73.9634876403721,40.60240922478417
3093400,3093400,-73.91901476863205,40.6489243570172
3093600,3093600,-73.92158346702321,40.64879645219062
3094600,3094600,-73.92325558906869,40.644542975736044
4047800,4047800,-73.76618445400167,40.71958058079608
4048200,4048200,-73.76792282077707,40.71483895919198
3028502,3028502,-73.94088483304508,40.697450703636925
3001300,3001300,-73.98839388642435,40.69762655371028
4006100,4006100,-73.92204089737119,40.76203078866024
4006300,4006300,-73.92002404585294,40.764484634638364
4138501,4138501,-73.75479827456519,40.75491472338044
1016400,1016400,-73.94447233508016,40.787712341072165
1024301,1024301,-73.93876022315541,40.835972583611216
3069601,3069601,-73.91513330305399,40.62679967816622
3072000,3072000,-73.92004747199051,40.62884649553636
3072200,3072200,-73.92438555803737,40.63199996142841
3095000,3095000,-73.91714648904842,40.636245991563946
1009300,1009300,-74.00087544690253,40.74711353699229
4099200,4099200,-73.76728410348778,40.5952249266494
1022700,1022700,-73.94646250387939,40.82296629195611
1025900,1025900,-73.94235700934595,40.82321369403624
4033000,4033000,-73.76373108430916,40.670134774565554
4083800,4083800,-73.8195099100553,40.67029509752126
4084000,4084000,-73.81765204979865,40.673949656479195
1017401,1017401,-73.9485750918641,40.79488660470803
1017402,1017402,-73.94715935544754,40.7968006164316
1018600,1018600,-73.94970712738957,40.7991022565325
2038500,2038500,-73.89248207762952,40.85623023288122
2023702,2023702,-73.89732958038992,40.860631764264
2025100,2025100,-73.90773227921831,40.856529280797744
2025300,2025300,-73.90455021342463,40.8610077576064
2025500,2025500,-73.90893864481478,40.86053812501804
2026900,2026900,-73.90855598722477,40.86770957922334
2042901,2042901,-73.87427731938826,40.8749600279849
2043100,2043100,-73.8765845697164,40.88189496254041
1021500,1021500,-73.94947120607857,40.81352757346263
1021703,1021703,-73.94975587755494,40.81793519025519
1008000,1008000,-73.97765233153463,40.749258416352504
4046400,4046400,-73.78698388764185,40.71682617257961
4127700,4127700,-73.78339397816258,40.72437191817038
3050000,3050000,-73.9774549592297,40.648270192088184
3024300,3024300,-73.95285587389866,40.68745491609543
4008500,4008500,-73.9407255157518,40.76001901523819
4004300,4004300,-73.93751532054907,40.76094211679816
4093402,4093402,-73.84024066567144,40.57876242762386
4093800,4093800,-73.82997107316629,40.581780154531785
3025100,3025100,-73.94938781114183,40.68785438271038
3026500,3026500,-73.9446209016613,40.68690426966087
2037300,2037300,-73.89014294574802,40.84867021989726
2039100,2039100,-73.88712607716506,40.853116355433215
3005100,3005100,-74.00346721954801,40.683468926718476
4109300,4109300,-73.77401781181852,40.77457786841441
4109700,4109700,-73.77726947241455,40.77035623298999
1006900,1006900,-74.00999506498879,40.730387645049476
1007500,1007500,-74.00873808706388,40.73438591899172
1008800,1008800,-73.97236357839145,40.749492107727775
1009000,1009000,-73.97005575108116,40.752655362617396
4068200,4068200,-73.75041146621157,40.66778894062388
1003100,1003100,-74.00386259144582,40.71528311695333
1001501,1001501,-74.00361391756225,40.70903371548574
1002900,1002900,-74.00061388948167,40.714114961826404
5001800,5001800,-74.0585133619152,40.60153452307595
5002001,5002001,-74.07096149936608,40.606965775995036
3018100,3018100,-73.9723711650698,40.687768138646625
1007800,1007800,-73.97467365953906,40.746325372883426
4084601,4084601,-73.82174476639747,40.667339771466466
1007100,1007100,-73.99991489356701,40.73544744835554
1007300,1007300,-74.00410707602539,40.734114870457645
4129102,4129102,-73.75436622649354,40.731609048570206
4074900,4074900,-73.84008364435469,40.713252865482154
4076901,4076901,-73.83758143040075,40.71646710297315
5000300,5000300,-74.0752734609048,40.64142751495435
2042600,2042600,-73.84191976653372,40.89084920659351
3103400,3103400,-73.88319135433058,40.634500718491154
3069602,3069602,-73.90963487218191,40.62237202029023
2009300,2009300,-73.88928583352819,40.809342259147876
2011700,2011700,-73.87667432560593,40.810599638017386
3118000,3118000,-73.8777063777816,40.68949238603814
4033402,4033402,-73.77180934590451,40.67527644161567
5020804,5020804,-74.19953559429074,40.53580224541285
5027302,5027302,-74.13871946873934,40.595521699079654
4094500,4094500,-73.83079049733553,40.78761798212965
2031900,2031900,-73.90683973997005,40.91295000263649
3054500,3054500,-73.96529000557135,40.70523726757856
3005900,3005900,-74.00609564446943,40.67940028205128
3003300,3003300,-73.97811038422878,40.688511425552356
1021303,1021303,-73.95313905170899,40.81455935036938
3099800,3099800,-73.90820993176237,40.62970806106137
3102800,3102800,-73.89302854281767,40.62786229712388
3003700,3003700,-73.98474339133416,40.689410078801636
3003900,3003900,-73.98083408781514,40.68490578743879
3017400,3017400,-74.01163181199323,40.60372448742411
3017600,3017600,-74.00881195511191,40.60251573192434
1004300,1004300,-73.99546720619533,40.72332440064881
1003800,1003800,-73.98845682196202,40.727358264066474
1005502,1005502,-73.9938721266458,40.72622349674482
1005700,1005700,-73.99239882695079,40.72942439526185
1003601,1003601,-73.99115625875157,40.72231970061497
1003602,1003602,-73.99020046174984,40.724560375095
1001800,1001800,-73.9908420424113,40.71904615473803
1004100,1004100,-73.99669592606425,40.71916364243541
1008602,1008602,-73.9673409226347,40.75028802509214
4139900,4139900,-73.76245662834494,40.749849932382176
4144100,4144100,-73.76382212355527,40.75567153330667
3001500,3001500,-73.98301001250533,40.694288415520006
3003100,3003100,-73.97771715369015,40.691611716235876
4033401,4033401,-73.76743628957195,40.67917863840508
5013203,5013203,-74.14273008822204,40.549704669489664
3035700,3035700,-73.92682374366672,40.66802610097078
3035900,3035900,-73.92385389104832,40.670470626326214
2014100,2014100,-73.9122979612653,40.823763722909625
2018500,2018500,-73.90747440691526,40.82670058723265
2007100,2007100,-73.91283900031628,40.818215622606516
2018400,2018400,-73.82928067052359,40.837418451052024
2016400,2016400,-73.82484785245835,40.8321995998093
2027401,2027401,-73.82263140872658,40.84043756188847
1028100,1028100,-73.93459328620862,40.85696995852598
1027300,1027300,-73.93738781833757,40.853973726285936
1027500,1027500,-73.94039875276712,40.854612624784046
5003900,5003900,-74.09335332663318,40.621179897966435
3028100,3028100,-73.93992870101631,40.69268881423219
2045800,2045800,-73.84519987952068,40.885863223224966
2046000,2046000,-73.84264785265314,40.882444778797996
2048400,2048400,-73.83463279499276,40.88630532068462
2044901,2044901,-73.8733895419683,40.89750615015019
2044902,2044902,-73.86898701474185,40.898818137479964
4051100,4051100,-73.90017873890118,40.72728643925778
4051500,4051500,-73.90149547141337,40.73098035862465
1023802,1023802,-73.94460484321156,40.76787528318286
4025400,4025400,-73.7944339319739,40.696666060245754
1001402,1001402,-73.98588163107223,40.717513298595044
1008601,1008601,-73.9706766710513,40.745948476359814
4044601,4044601,-73.79779081608338,40.70495301836181
4046000,4046000,-73.79348989974626,40.70825667391949
4021200,4021200,-73.8115581004518,40.70091550444241
4024000,4024000,-73.80507908416148,40.703277375138946
4013700,4013700,-73.90491471890572,40.7689711558218
4014100,4014100,-73.90669084576395,40.76699049264554
4006900,4006900,-73.92216788744297,40.77150502823963
4007100,4007100,-73.92304396581471,40.7690855733019
4006501,4006501,-73.91767499509415,40.76804854445529
4012500,4012500,-73.91566708385596,40.77092851159328
1009700,1009700,-73.9990327158622,40.74964088758458
4097203,4097203,-73.780119128009,40.601047105525204
1001401,1001401,-73.98733220739564,40.715160490348474
3015200,3015200,-74.02447115053647,40.61450081819535
3014800,3014800,-74.01296160604365,40.61670594721839
3015000,3015000,-74.01075636486674,40.61537910099721
3015400,3015400,-74.01892677799351,40.61116127402543
1006600,1006600,-73.97923146288997,40.74007047321295
1007000,1007000,-73.9769619475603,40.7431853017451
4005800,4005800,-73.84862144245356,40.6735406032215
4006202,4006202,-73.85469729558876,40.6656952207512
3029400,3029400,-73.99842371299466,40.595320541927144
3030400,3030400,-73.99438296735072,40.59247885587593
4009500,4009500,-73.9207972532987,40.77446509308887
4009900,4009900,-73.92308615764499,40.77855865385646
4010300,4010300,-73.91507730516855,40.78106047924104
4035200,4035200,-73.75760997139237,40.679477200735285
5002700,5002700,-74.07642059171728,40.62358810982016
1014402,1014402,-73.94534311922072,40.77623544692747
1015200,1015200,-73.94451784177943,40.7797666577212
1014700,1014700,-73.98880380384877,40.77132840612062
5011202,5011202,-74.09736388910538,40.5712404968393
5012804,5012804,-74.10446629908802,40.5646188020053
3091000,3091000,-73.90340790116068,40.665752592749186
3091200,3091200,-73.90763462336024,40.66512917621807
3118201,3118201,-73.87189767637696,40.68790854866889
3118202,3118202,-73.86900244098871,40.6886646569427
3118400,3118400,-73.86941015464518,40.6843052061005
4041400,4041400,-73.7807460641536,40.69964959122691
4044000,4044000,-73.78464648892253,40.70267674056778
5009700,5009700,-74.1088225855514,40.64160650439212
5013302,5013302,-74.12349501606612,40.63597096655636
5014100,5014100,-74.12688656091663,40.6288518741701
1021900,1021900,-73.95718508194618,40.81741038412649
5017007,5017007,-74.1879487540411,40.55849255673234
1017800,1017800,-73.93364034802414,40.794780836981765
4099701,4099701,-73.78986153970244,40.78094675399431
1030700,1030700,-73.91667573392614,40.87127020936944
1024302,1024302,-73.93679238141289,40.831571260746934
5020100,5020100,-74.13425446447839,40.624045398233726
5024401,5024401,-74.23750203199246,40.509754170084236
2005902,2005902,-73.92345276968443,40.82408338365097
2006100,2006100,-73.9226565040034,40.82225477355808
5024700,5024700,-74.14176816800268,40.62750623203713
5025100,5025100,-74.1461100875028,40.617984368585844
5029102,5029102,-74.19026189394394,40.60936743623488
5029104,5029104,-74.16360684289113,40.61369156737346
4020500,4020500,-73.92183909915086,40.73038559051429
4022900,4022900,-73.91134534291119,40.73434762230551
5030301,5030301,-74.15631883547502,40.61886577915978
2006500,2006500,-73.92166463388314,40.81740237142523
5031902,5031902,-74.16573159326556,40.63785100948836
4095400,4095400,-73.7995130063703,40.59289599828199
4096400,4096400,-73.79252627401013,40.593847403860764
4097202,4097202,-73.78011718678592,40.59102492637785
4097204,4097204,-73.78112253015964,40.593908902451425
2025700,2025700,-73.91429910384804,40.86012003005644
4111300,4111300,-73.7633516583456,40.7672290689661
4147100,4147100,-73.76341759257792,40.76147976472983
4150701,4150701,-73.73972962066424,40.76223353978131
3012000,3012000,-74.0117758860294,40.63279922254625
3012200,3012200,-74.01759312123087,40.63813177452006
3012600,3012600,-74.01907899661366,40.63480001523738
4063500,4063500,-73.86696533919867,40.704743266165536
1022301,1022301,-73.95484532140493,40.821026992548774
1022302,1022302,-73.95742285844494,40.820238981366884
2005300,2005300,-73.92197867533848,40.85219789761936
4062100,4062100,-73.87266342417041,40.710001247749474
2017100,2017100,-73.90747599684858,40.84039306356415
2017702,2017702,-73.90954625079804,40.83618053059135
2028300,2028300,-73.90255828471072,40.880516877677195
2028900,2028900,-73.90729135393953,40.87965969672233
2000200,2000200,-73.85923437496834,40.81086612609162
4038100,4038100,-73.85767793589714,40.75612159243535
2035600,2035600,-73.83609450899141,40.866922954000025
3020700,3020700,-73.96660130702352,40.67497159477322
3021500,3021500,-73.96325998281843,40.6734105827712
1021000,1021000,-73.93568428225305,40.81308740726307
1021200,1021200,-73.93899972884856,40.81376040997966
1022102,1022102,-73.94618566847342,40.81865504375629
1022800,1022800,-73.94324562755321,40.815929702718144
5029103,5029103,-74.17050065307244,40.604294539327626
4125700,4125700,-73.80793115442542,40.72412915700389
4077908,4077908,-73.81369463319112,40.72561604998765
3050100,3050100,-73.94892013527303,40.71573401599116
3051500,3051500,-73.9505290808734,40.719127091758644
3054900,3054900,-73.9657297792525,40.711154293720526
3018300,3018300,-73.97147811815736,40.69137581288651
3021100,3021100,-73.97502952789105,40.69715576633819
3018501,3018501,-73.97415271635906,40.694778385861085
3018700,3018700,-73.97064070014622,40.6946493949996
3070000,3070000,-73.90674288074898,40.62004185587533
3070600,3070600,-73.89874584975666,40.61369818544429
2008500,2008500,-73.89907834727761,40.81626723860641
2008700,2008700,-73.89727309473408,40.819674334495204
3120000,3120000,-73.86727309996085,40.674877860796364
3120800,3120800,-73.86515620125795,40.67130725986755
2008400,2008400,-73.84776170287722,40.815606347418274
2006700,2006700,-73.91817258530666,40.81949609027509
2029301,2029301,-73.92116725953665,40.88217606169527
4053100,4053100,-73.90833292681741,40.723058174468406
2000400,2000400,-73.85241521332063,40.81060016627237
4093900,4093900,-73.84320171385146,40.79247997172346
1006200,1006200,-73.97445331285745,40.7389277013293
3056300,3056300,-73.9582167074816,40.73483684979492
1031100,1031100,-73.9301853009571,40.84666078638114
2028500,2028500,-73.9025292176994,40.88643541181393
2035100,2035100,-73.89996865368286,40.89502689848274
3004300,3004300,-73.9895996186787,40.688209893307956
3004500,3004500,-73.99528651289252,40.68814628124402
5015400,5015400,-74.12834636474291,40.545781356274226
5015603,5015603,-74.14758776975714,40.53793420689081
2014500,2014500,-73.90703178282953,40.83151224867577
2014701,2014701,-73.90532828524952,40.83422717742125
3008400,3008400,-74.00450795648896,40.653908329131255
3008800,3008800,-74.00142442744968,40.65021860717814
3017500,3017500,-73.99023705986707,40.65213729909527
1001001,1001001,-73.97757601899616,40.714347288627025
1001200,1001200,-73.98209313557193,40.71590674913505
1029500,1029500,-73.92494102030038,40.86752308061499
4069400,4069400,-73.75012031060226,40.65587317936744
4148300,4148300,-73.74921906051344,40.7745789454685
2020501,2020501,-73.9236918249656,40.84747013811377
1024200,1024200,-73.93415364359078,40.80531083688683
3035602,3035602,-73.9702003595448,40.577832601936194
3036200,3036200,-73.9640086742847,40.57811690433673
3036400,3036400,-73.96385423006498,40.58016570478074
3015900,3015900,-73.97305992977844,40.67518660136732
1022200,1022200,-73.94878751936521,40.80834020941216
1022400,1022400,-73.94695592668782,40.811123203393784
4075702,4075702,-73.84021097874793,40.72433941028133
5000600,5000600,-74.06518643080996,40.615361372363594
4015801,4015801,-73.81225884121389,40.68889512593935
4020800,4020800,-73.8067788195291,40.69843891820787
4024600,4024600,-73.79649083447951,40.70120251590561
4010500,4010500,-73.91294819471544,40.78279011550989
4010701,4010701,-73.9038118722944,40.78434435253101
4018900,4018900,-73.92799842604276,40.74008154538982
4024900,4024900,-73.90423609977331,40.74320683058836
4059500,4059500,-73.90830047083597,40.71373828790838
4003300,4003300,-73.93812156944689,40.75435179654827
4038301,4038301,-73.84124505233777,40.76063082780654
4046200,4046200,-73.78797689333078,40.70985554285073
4046800,4046800,-73.78228041406553,40.71049236178707
3121400,3121400,-73.86517211538218,40.66746422784709
3122000,3122000,-73.86287491730707,40.66387537138829
5014605,5014605,-74.15012553932225,40.55869881137275
5014606,5014606,-74.14262121193076,40.5625570487128
1007200,1007200,-73.98085592088253,40.74486136560299
1007400,1007400,-73.98407566592003,40.74621511444703
4088901,4088901,-73.82821012673814,40.7724683794882
4086900,4086900,-73.83377111244282,40.76526463774444
4056100,4056100,-73.88550578239412,40.693092841235355
3114201,3114201,-73.89729877984226,40.68045768408115
4055400,4055400,-73.74016097461237,40.72779050423081
4056000,4056000,-73.73655844227095,40.725439400216324
4043900,4043900,-73.85581322722219,40.741869180700895
4084900,4084900,-73.83301492733376,40.754687456174835
